order_id,customer_id,customer_name,city,state,product_id,product_name,category,quantity,unit_price,total_amount,order_date,status
846,286,Customer 286,Brasília,RS,2,Notebook Air,Computers,1,3800.0,3800.0,2026-08-04,completed
847,173,Customer 173,Salvador,RS,4,Monitor 27,Monitors,1,1800.0,1800.0,2026-05-14,completed
848,121,Customer 121,Belo Horizonte,PR,10,USB Hub,Accessories,1,150.0,150.0,2026-06-09,completed
849,417,Customer 417,Brasília,PR,9,SSD 1TB,Storage,2,700.0,1400.0,2026-04-29,completed
850,261,Customer 261,Salvador,SP,2,Notebook Air,Computers,2,3800.0,7600.0,2026-06-17,completed
851,308,Customer 308,Curitiba,RJ,3,Monitor 24,Monitors,1,1200.0,1200.0,2026-04-21,cancelled
852,100,Customer 100,São Paulo,RS,8,Webcam HD,Accessories,3,350.0,1050.0,2026-04-01,cancelled
853,496,Customer 496,Belo Horizonte,RS,6,Mouse Wireless,Accessories,1,180.0,180.0,2026-07-01,cancelled
854,146,Customer 146,Salvador,MG,9,SSD 1TB,Storage,4,700.0,2800.0,2026-03-05,completed
855,462,Customer 462,São Paulo,MG,8,Webcam HD,Accessories,1,350.0,350.0,2026-06-24,completed
856,424,Customer 424,Curitiba,SP,1,Notebook Pro,Computers,4,5500.0,22000.0,2026-02-10,completed
857,118,Customer 118,São Paulo,SP,9,SSD 1TB,Storage,1,700.0,700.0,2026-04-11,completed
858,227,Customer 227,Salvador,BA,10,USB Hub,Accessories,4,150.0,600.0,2026-01-17,completed
859,205,Customer 205,Belo Horizonte,RJ,6,Mouse Wireless,Accessories,2,180.0,360.0,2026-04-05,completed
860,113,Customer 113,Curitiba,BA,4,Monitor 27,Monitors,3,1800.0,5400.0,2026-07-02,completed
861,457,Customer 457,São Paulo,MG,4,Monitor 27,Monitors,2,1800.0,3600.0,2026-04-05,completed
862,246,Customer 246,Rio de Janeiro,MG,6,Mouse Wireless,Accessories,3,180.0,540.0,2026-02-13,completed
864,151,Customer 151,Salvador,PR,7,Headset Pro,Accessories,2,650.0,1300.0,2026-05-18,completed
865,200,Customer 200,Brasília,RJ,5,Keyboard Mechanical,Accessories,2,450.0,900.0,2026-03-10,completed
866,114,Customer 114,Belo Horizonte,MG,6,Mouse Wireless,Accessories,1,180.0,180.0,2026-05-20,completed
867,409,Customer 409,Brasília,MG,7,Headset Pro,Accessories,3,650.0,1950.0,2026-07-07,completed
868,328,Customer 328,Rio de Janeiro,DF,9,SSD 1TB,Storage,2,700.0,1400.0,2026-03-23,cancelled
869,77,Customer 77,Niterói,DF,1,Notebook Pro,Computers,2,5500.0,11000.0,2026-03-07,completed
870,392,Customer 392,São Paulo,RS,8,Webcam HD,Accessories,1,350.0,350.0,2026-03-10,completed
871,336,Customer 336,Salvador,BA,2,Notebook Air,Computers,1,3800.0,3800.0,2026-06-27,completed
872,83,Customer 83,São Paulo,RJ,10,USB Hub,Accessories,1,150.0,150.0,2026-05-03,completed
873,438,Customer 438,Brasília,SP,3,Monitor 24,Monitors,4,1200.0,4800.0,2026-01-15,completed
874,90,Customer 90,Salvador,BA,2,Notebook Air,Computers,3,3800.0,11400.0,2026-07-29,cancelled
875,17,Customer 17,Curitiba,DF,10,USB Hub,Accessories,1,150.0,150.0,2026-05-10,cancelled
876,426,Customer 426,São Paulo,DF,7,Headset Pro,Accessories,2,650.0,1300.0,2026-07-28,completed
877,194,Customer 194,Niterói,DF,8,Webcam HD,Accessories,3,350.0,1050.0,2026-01-06,completed
878,11,Customer 11,Curitiba,DF,5,Keyboard Mechanical,Accessories,2,450.0,900.0,2026-06-19,cancelled
879,115,Customer 115,Curitiba,RS,4,Monitor 27,Monitors,1,1800.0,1800.0,2026-03-16,completed
880,401,Customer 401,Brasília,RJ,10,USB Hub,Accessories,1,150.0,150.0,2026-06-03,completed
881,125,Customer 125,Salvador,RS,9,SSD 1TB,Storage,1,700.0,700.0,2026-03-13,completed
882,481,Customer 481,Niterói,RS,3,Monitor 24,Monitors,1,1200.0,1200.0,2026-07-25,completed
883,496,Customer 496,Belo Horizonte,RS,5,Keyboard Mechanical,Accessories,1,450.0,450.0,2026-05-06,completed
884,259,Customer 259,São Paulo,RJ,6,Mouse Wireless,Accessories,4,180.0,720.0,2026-05-14,cancelled
885,178,Customer 178,São Paulo,RJ,7,Headset Pro,Accessories,1,650.0,650.0,2026-03-02,completed
886,128,Customer 128,Salvador,MG,8,Webcam HD,Accessories,3,350.0,1050.0,2026-02-10,cancelled
887,69,Customer 69,Rio de Janeiro,RS,2,Notebook Air,Computers,1,3800.0,3800.0,2026-03-15,completed
889,17,Customer 17,Curitiba,DF,4,Monitor 27,Monitors,2,1800.0,3600.0,2026-03-13,completed
890,231,Customer 231,Belo Horizonte,BA,8,Webcam HD,Accessories,1,350.0,350.0,2026-05-22,completed
891,129,Customer 129,Curitiba,PR,8,Webcam HD,Accessories,1,350.0,350.0,2026-05-07,completed
892,47,Customer 47,Belo Horizonte,PR,4,Monitor 27,Monitors,3,1800.0,5400.0,2026-08-25,completed
893,107,Customer 107,Salvador,MG,8,Webcam HD,Accessories,4,350.0,1400.0,2026-02-11,completed
894,392,Customer 392,São Paulo,RS,2,Notebook Air,Computers,1,3800.0,3800.0,2026-04-24,cancelled
895,386,Customer 386,Rio de Janeiro,BA,5,Keyboard Mechanical,Accessories,4,450.0,1800.0,2026-02-14,completed
896,113,Customer 113,Curitiba,BA,1,Notebook Pro,Computers,3,5500.0,16500.0,2026-08-15,completed
897,284,Customer 284,Belo Horizonte,RJ,9,SSD 1TB,Storage,1,700.0,700.0,2026-01-20,cancelled
898,435,Customer 435,Belo Horizonte,PR,6,Mouse Wireless,Accessories,2,180.0,360.0,2026-08-05,completed
899,284,Customer 284,Belo Horizonte,RJ,6,Mouse Wireless,Accessories,2,180.0,360.0,2026-06-11,completed
900,460,Customer 460,Rio de Janeiro,MG,7,Headset Pro,Accessories,1,650.0,650.0,2026-06-29,completed
901,14,Customer 14,Salvador,BA,1,Notebook Pro,Computers,2,5500.0,11000.0,2026-03-17,cancelled
902,223,Customer 223,Porto Alegre,BA,1,Notebook Pro,Computers,2,5500.0,11000.0,2026-05-01,completed
903,409,Customer 409,Brasília,MG,10,USB Hub,Accessories,1,150.0,150.0,2026-07-21,completed
904,400,Customer 400,Niterói,RS,3,Monitor 24,Monitors,4,1200.0,4800.0,2026-03-13,completed
905,110,Customer 110,Porto Alegre,DF,8,Webcam HD,Accessories,2,350.0,700.0,2026-01-12,completed
906,325,Customer 325,Brasília,RS,6,Mouse Wireless,Accessories,2,180.0,360.0,2026-06-06,completed
907,264,Customer 264,Brasília,DF,2,Notebook Air,Computers,2,3800.0,7600.0,2026-03-04,completed
908,52,Customer 52,São Paulo,MG,1,Notebook Pro,Computers,2,5500.0,11000.0,2026-07-08,completed
909,158,Customer 158,Curitiba,RS,3,Monitor 24,Monitors,3,1200.0,3600.0,2026-03-25,completed
910,344,Customer 344,Curitiba,RJ,8,Webcam HD,Accessories,2,350.0,700.0,2026-02-27,completed
911,227,Customer 227,Salvador,BA,4,Monitor 27,Monitors,2,1800.0,3600.0,2026-08-12,cancelled
912,38,Customer 38,Salvador,RJ,5,Keyboard Mechanical,Accessories,3,450.0,1350.0,2026-06-19,completed
913,405,Customer 405,Belo Horizonte,PR,9,SSD 1TB,Storage,1,700.0,700.0,2026-08-25,completed
914,314,Customer 314,Niterói,SP,9,SSD 1TB,Storage,1,700.0,700.0,2026-05-07,completed
915,377,Customer 377,Porto Alegre,PR,8,Webcam HD,Accessories,1,350.0,350.0,2026-06-12,cancelled
916,247,Customer 247,Salvador,PR,7,Headset Pro,Accessories,1,650.0,650.0,2026-01-03,completed
917,304,Customer 304,Brasília,DF,2,Notebook Air,Computers,1,3800.0,3800.0,2026-05-23,completed
918,165,Customer 165,Belo Horizonte,RS,6,Mouse Wireless,Accessories,3,180.0,540.0,2026-06-02,cancelled
919,452,Customer 452,Brasília,MG,2,Notebook Air,Computers,1,3800.0,3800.0,2026-02-13,completed
920,437,Customer 437,Curitiba,SP,3,Monitor 24,Monitors,2,1200.0,2400.0,2026-02-18,completed
921,223,Customer 223,Porto Alegre,BA,1,Notebook Pro,Computers,2,5500.0,11000.0,2026-01-10,completed
922,142,Customer 142,São Paulo,DF,8,Webcam HD,Accessories,2,350.0,700.0,2026-05-05,completed
923,55,Customer 55,Belo Horizonte,DF,10,USB Hub,Accessories,3,150.0,450.0,2026-04-14,completed
924,340,Customer 340,Brasília,DF,7,Headset Pro,Accessories,1,650.0,650.0,2026-06-11,cancelled
925,488,Customer 488,Curitiba,MG,10,USB Hub,Accessories,4,150.0,600.0,2026-08-17,completed
926,233,Customer 233,Rio de Janeiro,DF,3,Monitor 24,Monitors,1,1200.0,1200.0,2026-01-14,cancelled
927,262,Customer 262,São Paulo,PR,8,Webcam HD,Accessories,1,350.0,350.0,2026-07-14,completed
928,226,Customer 226,Niterói,RJ,6,Mouse Wireless,Accessories,2,180.0,360.0,2026-07-25,completed
929,380,Customer 380,Niterói,RS,7,Headset Pro,Accessories,1,650.0,650.0,2026-07-17,completed
930,325,Customer 325,Brasília,RS,5,Keyboard Mechanical,Accessories,1,450.0,450.0,2026-08-16,completed
931,306,Customer 306,São Paulo,BA,1,Notebook Pro,Computers,1,5500.0,5500.0,2026-03-30,cancelled
932,217,Customer 217,Rio de Janeiro,PR,6,Mouse Wireless,Accessories,2,180.0,360.0,2026-04-01,cancelled
933,380,Customer 380,Niterói,RS,3,Monitor 24,Monitors,1,1200.0,1200.0,2026-02-28,completed
934,117,Customer 117,Rio de Janeiro,SP,6,Mouse Wireless,Accessories,1,180.0,180.0,2026-07-31,completed
935,360,Customer 360,Porto Alegre,BA,4,Monitor 27,Monitors,2,1800.0,3600.0,2026-07-03,completed
936,216,Customer 216,Niterói,BA,4,Monitor 27,Monitors,3,1800.0,5400.0,2026-03-08,completed
937,269,Customer 269,Curitiba,RJ,8,Webcam HD,Accessories,1,350.0,350.0,2026-03-18,cancelled
938,331,Customer 331,Curitiba,SP,10,USB Hub,Accessories,2,150.0,300.0,2026-04-21,completed
939,4,Customer 4,Belo Horizonte,DF,5,Keyboard Mechanical,Accessories,4,450.0,1800.0,2026-06-28,completed
940,263,Customer 263,Niterói,DF,3,Monitor 24,Monitors,1,1200.0,1200.0,2026-06-13,completed
941,208,Customer 208,Brasília,RS,5,Keyboard Mechanical,Accessories,3,450.0,1350.0,2026-01-25,completed
942,206,Customer 206,Niterói,PR,7,Headset Pro,Accessories,2,650.0,1300.0,2026-07-21,completed
944,9,Customer 9,São Paulo,SP,1,Notebook Pro,Computers,2,5500.0,11000.0,2026-05-29,completed
945,60,Customer 60,Porto Alegre,BA,9,SSD 1TB,Storage,1,700.0,700.0,2026-08-09,completed
946,73,Customer 73,Belo Horizonte,SP,5,Keyboard Mechanical,Accessories,1,450.0,450.0,2026-03-07,completed
947,1,Customer 1,Rio de Janeiro,RJ,2,Notebook Air,Computers,1,3800.0,3800.0,2026-05-09,completed
948,158,Customer 158,Curitiba,RS,6,Mouse Wireless,Accessories,1,180.0,180.0,2026-01-23,completed
949,275,Customer 275,Belo Horizonte,BA,4,Monitor 27,Monitors,1,1800.0,1800.0,2026-04-23,completed
950,247,Customer 247,Salvador,PR,10,USB Hub,Accessories,1,150.0,150.0,2026-01-06,completed
951,64,Customer 64,Brasília,SP,2,Notebook Air,Computers,1,3800.0,3800.0,2026-06-18,cancelled
952,285,Customer 285,Belo Horizonte,PR,7,Headset Pro,Accessories,2,650.0,1300.0,2026-08-23,completed
953,494,Customer 494,Curitiba,PR,8,Webcam HD,Accessories,1,350.0,350.0,2026-05-11,completed
954,202,Customer 202,Brasília,RS,3,Monitor 24,Monitors,4,1200.0,4800.0,2026-08-21,completed
955,211,Customer 211,Niterói,RS,2,Notebook Air,Computers,1,3800.0,3800.0,2026-05-15,completed
956,154,Customer 154,Niterói,BA,2,Notebook Air,Computers,1,3800.0,3800.0,2026-08-11,cancelled
957,190,Customer 190,Niterói,BA,7,Headset Pro,Accessories,2,650.0,1300.0,2026-04-26,completed
959,307,Customer 307,Niterói,PR,8,Webcam HD,Accessories,4,350.0,1400.0,2026-08-09,completed
960,267,Customer 267,Belo Horizonte,RS,2,Notebook Air,Computers,2,3800.0,7600.0,2026-05-04,completed
961,166,Customer 166,Salvador,RS,2,Notebook Air,Computers,3,3800.0,11400.0,2026-04-20,completed
962,428,Customer 428,Salvador,MG,9,SSD 1TB,Storage,1,700.0,700.0,2026-03-03,completed
963,390,Customer 390,São Paulo,SP,10,USB Hub,Accessories,2,150.0,300.0,2026-06-19,completed
964,81,Customer 81,Brasília,RJ,2,Notebook Air,Computers,2,3800.0,7600.0,2026-07-28,completed
965,85,Customer 85,Porto Alegre,MG,6,Mouse Wireless,Accessories,1,180.0,180.0,2026-01-15,completed
966,295,Customer 295,Curitiba,PR,5,Keyboard Mechanical,Accessories,1,450.0,450.0,2026-04-09,completed
967,258,Customer 258,Rio de Janeiro,MG,6,Mouse Wireless,Accessories,2,180.0,360.0,2026-06-16,completed
968,282,Customer 282,Belo Horizonte,RS,8,Webcam HD,Accessories,4,350.0,1400.0,2026-08-07,cancelled
969,394,Customer 394,Curitiba,DF,5,Keyboard Mechanical,Accessories,3,450.0,1350.0,2026-06-09,completed
970,43,Customer 43,Porto Alegre,SP,10,USB Hub,Accessories,1,150.0,150.0,2026-06-20,completed
971,78,Customer 78,São Paulo,PR,10,USB Hub,Accessories,3,150.0,450.0,2026-01-03,completed
972,408,Customer 408,São Paulo,SP,10,USB Hub,Accessories,1,150.0,150.0,2026-02-01,completed
973,373,Customer 373,Belo Horizonte,RJ,5,Keyboard Mechanical,Accessories,1,450.0,450.0,2026-03-09,completed
974,400,Customer 400,Niterói,RS,1,Notebook Pro,Computers,4,5500.0,22000.0,2026-05-09,completed
975,466,Customer 466,Brasília,RS,2,Notebook Air,Computers,1,3800.0,3800.0,2026-07-29,cancelled
976,74,Customer 74,São Paulo,RJ,5,Keyboard Mechanical,Accessories,4,450.0,1800.0,2026-02-14,cancelled
977,99,Customer 99,Porto Alegre,RS,4,Monitor 27,Monitors,2,1800.0,3600.0,2026-05-04,completed
978,6,Customer 6,Salvador,PR,4,Monitor 27,Monitors,1,1800.0,1800.0,2026-05-06,completed
979,74,Customer 74,São Paulo,RJ,8,Webcam HD,Accessories,2,350.0,700.0,2026-08-07,cancelled
980,51,Customer 51,Salvador,BA,8,Webcam HD,Accessories,2,350.0,700.0,2026-08-06,completed
981,464,Customer 464,Belo Horizonte,SP,6,Mouse Wireless,Accessories,1,180.0,180.0,2026-03-03,completed
982,142,Customer 142,São Paulo,DF,2,Notebook Air,Computers,2,3800.0,7600.0,2026-07-20,cancelled
983,128,Customer 128,Salvador,MG,5,Keyboard Mechanical,Accessories,1,450.0,450.0,2026-02-13,completed
984,65,Customer 65,Belo Horizonte,DF,3,Monitor 24,Monitors,4,1200.0,4800.0,2026-03-02,cancelled
985,201,Customer 201,Niterói,PR,9,SSD 1TB,Storage,1,700.0,700.0,2026-05-01,completed
986,356,Customer 356,Brasília,BA,3,Monitor 24,Monitors,3,1200.0,3600.0,2026-06-12,completed
987,88,Customer 88,Niterói,RJ,7,Headset Pro,Accessories,3,650.0,1950.0,2026-07-29,completed
988,50,Customer 50,Salvador,RS,8,Webcam HD,Accessories,2,350.0,700.0,2026-06-27,completed
989,373,Customer 373,Belo Horizonte,RJ,3,Monitor 24,Monitors,2,1200.0,2400.0,2026-01-16,completed
990,275,Customer 275,Belo Horizonte,BA,10,USB Hub,Accessories,1,150.0,150.0,2026-08-19,completed
991,303,Customer 303,Rio de Janeiro,PR,8,Webcam HD,Accessories,4,350.0,1400.0,2026-05-26,cancelled
992,155,Customer 155,Belo Horizonte,PR,10,USB Hub,Accessories,2,150.0,300.0,2026-02-03,cancelled
993,25,Customer 25,Salvador,MG,5,Keyboard Mechanical,Accessories,3,450.0,1350.0,2026-05-15,completed
994,106,Customer 106,Salvador,PR,9,SSD 1TB,Storage,4,700.0,2800.0,2026-02-01,cancelled
995,310,Customer 310,Rio de Janeiro,DF,9,SSD 1TB,Storage,2,700.0,1400.0,2026-01-24,completed
996,123,Customer 123,Porto Alegre,SP,3,Monitor 24,Monitors,3,1200.0,3600.0,2026-04-22,completed
997,199,Customer 199,Niterói,RJ,8,Webcam HD,Accessories,2,350.0,700.0,2026-01-21,completed
998,56,Customer 56,Rio de Janeiro,PR,4,Monitor 27,Monitors,1,1800.0,1800.0,2026-05-08,cancelled
999,130,Customer 130,Porto Alegre,MG,3,Monitor 24,Monitors,1,1200.0,1200.0,2026-06-29,cancelled
1000,382,Customer 382,Brasília,BA,5,Keyboard Mechanical,Accessories,2,450.0,900.0,2026-04-27,completed
1001,439,Customer 439,Rio de Janeiro,PR,8,Webcam HD,Accessories,3,350.0,1050.0,2026-03-08,cancelled
1002,46,Customer 46,Brasília,RJ,6,Mouse Wireless,Accessories,1,180.0,180.0,2026-03-01,completed
1003,200,Customer 200,Brasília,RJ,4,Monitor 27,Monitors,1,1800.0,1800.0,2026-02-26,completed
1004,238,Customer 238,Belo Horizonte,MG,2,Notebook Air,Computers,2,3800.0,7600.0,2026-05-22,completed
1005,208,Customer 208,Brasília,RS,2,Notebook Air,Computers,1,3800.0,3800.0,2026-03-17,completed
1006,430,Customer 430,Porto Alegre,RS,1,Notebook Pro,Computers,2,5500.0,11000.0,2026-07-23,completed
1007,235,Customer 235,Belo Horizonte,SP,8,Webcam HD,Accessories,1,350.0,350.0,2026-04-01,completed
1008,127,Customer 127,Rio de Janeiro,MG,4,Monitor 27,Monitors,1,1800.0,1800.0,2026-03-31,completed
1009,65,Customer 65,Belo Horizonte,DF,8,Webcam HD,Accessories,3,350.0,1050.0,2026-08-24,completed
1010,3,Customer 3,Porto Alegre,DF,4,Monitor 27,Monitors,1,1800.0,1800.0,2026-08-06,completed
1011,449,Customer 449,Curitiba,DF,4,Monitor 27,Monitors,1,1800.0,1800.0,2026-06-01,cancelled
1012,383,Customer 383,Brasília,PR,5,Keyboard Mechanical,Accessories,2,450.0,900.0,2026-06-10,completed
1013,106,Customer 106,Salvador,PR,10,USB Hub,Accessories,1,150.0,150.0,2026-06-29,completed
1014,322,Customer 322,Rio de Janeiro,RS,7,Headset Pro,Accessories,4,650.0,2600.0,2026-03-17,cancelled
1015,104,Customer 104,Rio de Janeiro,RJ,9,SSD 1TB,Storage,2,700.0,1400.0,2026-03-01,completed
1016,325,Customer 325,Brasília,RS,1,Notebook Pro,Computers,3,5500.0,16500.0,2026-07-17,completed
1017,433,Customer 433,Salvador,SP,5,Keyboard Mechanical,Accessories,2,450.0,900.0,2026-05-27,completed
1018,76,Customer 76,Belo Horizonte,MG,9,SSD 1TB,Storage,1,700.0,700.0,2026-02-17,completed
1019,116,Customer 116,Curitiba,RS,6,Mouse Wireless,Accessories,3,180.0,540.0,2026-03-06,completed
1020,123,Customer 123,Porto Alegre,SP,2,Notebook Air,Computers,4,3800.0,15200.0,2026-02-03,completed
1021,36,Customer 36,Rio de Janeiro,SP,5,Keyboard Mechanical,Accessories,4,450.0,1800.0,2026-03-31,completed
1022,91,Customer 91,Belo Horizonte,BA,2,Notebook Air,Computers,3,3800.0,11400.0,2026-06-05,completed
1023,159,Customer 159,Curitiba,RJ,1,Notebook Pro,Computers,2,5500.0,11000.0,2026-04-18,cancelled
1024,408,Customer 408,São Paulo,SP,6,Mouse Wireless,Accessories,3,180.0,540.0,2026-01-17,completed
1025,6,Customer 6,Salvador,PR,10,USB Hub,Accessories,2,150.0,300.0,2026-07-27,completed
1026,306,Customer 306,São Paulo,BA,1,Notebook Pro,Computers,2,5500.0,11000.0,2026-01-02,cancelled
1027,120,Customer 120,Rio de Janeiro,RJ,3,Monitor 24,Monitors,1,1200.0,1200.0,2026-03-05,completed
1028,330,Customer 330,Curitiba,RJ,4,Monitor 27,Monitors,3,1800.0,5400.0,2026-03-01,cancelled
1029,270,Customer 270,Curitiba,MG,4,Monitor 27,Monitors,4,1800.0,7200.0,2026-07-01,completed
1030,227,Customer 227,Salvador,BA,8,Webcam HD,Accessories,2,350.0,700.0,2026-04-22,cancelled
1031,196,Customer 196,Rio de Janeiro,SP,9,SSD 1TB,Storage,1,700.0,700.0,2026-08-08,cancelled
1032,426,Customer 426,São Paulo,DF,4,Monitor 27,Monitors,4,1800.0,7200.0,2026-02-12,completed
1033,451,Customer 451,Brasília,RJ,1,Notebook Pro,Computers,1,5500.0,5500.0,2026-04-22,completed
1034,196,Customer 196,Rio de Janeiro,SP,7,Headset Pro,Accessories,1,650.0,650.0,2026-03-18,completed
1035,470,Customer 470,Brasília,RJ,10,USB Hub,Accessories,1,150.0,150.0,2026-02-10,completed
1036,480,Customer 480,Rio de Janeiro,PR,8,Webcam HD,Accessories,3,350.0,1050.0,2026-01-13,completed
1037,30,Customer 30,Belo Horizonte,DF,7,Headset Pro,Accessories,2,650.0,1300.0,2026-06-03,completed
1038,324,Customer 324,Brasília,RS,5,Keyboard Mechanical,Accessories,1,450.0,450.0,2026-06-19,completed
1039,141,Customer 141,Brasília,RS,4,Monitor 27,Monitors,2,1800.0,3600.0,2026-08-13,completed
1040,356,Customer 356,Brasília,BA,6,Mouse Wireless,Accessories,2,180.0,360.0,2026-03-31,completed
1041,238,Customer 238,Belo Horizonte,MG,7,Headset Pro,Accessories,1,650.0,650.0,2026-04-18,completed
1042,337,Customer 337,Brasília,BA,9,SSD 1TB,Storage,1,700.0,700.0,2026-07-02,cancelled
1043,326,Customer 326,São Paulo,RJ,2,Notebook Air,Computers,4,3800.0,15200.0,2026-03-07,completed
1044,166,Customer 166,Salvador,RS,8,Webcam HD,Accessories,2,350.0,700.0,2026-07-11,completed
1045,342,Customer 342,Niterói,RS,2,Notebook Air,Computers,1,3800.0,3800.0,2026-02-15,completed
1046,65,Customer 65,Belo Horizonte,DF,7,Headset Pro,Accessories,2,650.0,1300.0,2026-03-02,completed
1047,63,Customer 63,Niterói,PR,5,Keyboard Mechanical,Accessories,1,450.0,450.0,2026-08-14,cancelled
1048,50,Customer 50,Salvador,RS,7,Headset Pro,Accessories,1,650.0,650.0,2026-05-10,completed
1049,254,Customer 254,Niterói,DF,8,Webcam HD,Accessories,2,350.0,700.0,2026-06-22,cancelled
1050,29,Customer 29,Curitiba,DF,1,Notebook Pro,Computers,3,5500.0,16500.0,2026-05-15,completed
1051,9,Customer 9,São Paulo,SP,4,Monitor 27,Monitors,2,1800.0,3600.0,2026-03-31,completed
1052,499,Customer 499,Brasília,DF,1,Notebook Pro,Computers,1,5500.0,5500.0,2026-04-22,completed
1053,203,Customer 203,Belo Horizonte,SP,7,Headset Pro,Accessories,1,650.0,650.0,2026-07-17,completed
1054,356,Customer 356,Brasília,BA,2,Notebook Air,Computers,4,3800.0,15200.0,2026-01-17,completed
1055,169,Customer 169,Niterói,DF,1,Notebook Pro,Computers,1,5500.0,5500.0,2026-02-13,completed
1056,177,Customer 177,Porto Alegre,RS,9,SSD 1TB,Storage,1,700.0,700.0,2026-03-13,completed
1057,242,Customer 242,Curitiba,BA,4,Monitor 27,Monitors,1,1800.0,1800.0,2026-02-14,completed
1058,29,Customer 29,Curitiba,DF,8,Webcam HD,Accessories,4,350.0,1400.0,2026-07-23,completed
1059,389,Customer 389,Brasília,RJ,10,USB Hub,Accessories,1,150.0,150.0,2026-03-16,cancelled
1061,346,Customer 346,Niterói,RJ,3,Monitor 24,Monitors,1,1200.0,1200.0,2026-01-16,completed
1062,271,Customer 271,Niterói,RS,1,Notebook Pro,Computers,3,5500.0,16500.0,2026-02-15,completed
1063,494,Customer 494,Curitiba,PR,7,Headset Pro,Accessories,2,650.0,1300.0,2026-03-13,completed
1064,280,Customer 280,Rio de Janeiro,BA,10,USB Hub,Accessories,2,150.0,300.0,2026-06-19,completed
1065,21,Customer 21,Curitiba,MG,2,Notebook Air,Computers,4,3800.0,15200.0,2026-03-23,completed
1066,349,Customer 349,São Paulo,BA,1,Notebook Pro,Computers,1,5500.0,5500.0,2026-03-29,completed
1067,469,Customer 469,São Paulo,DF,8,Webcam HD,Accessories,1,350.0,350.0,2026-05-30,cancelled
1068,414,Customer 414,São Paulo,DF,2,Notebook Air,Computers,1,3800.0,3800.0,2026-04-28,completed
1069,41,Customer 41,São Paulo,RS,10,USB Hub,Accessories,3,150.0,450.0,2026-08-25,completed
1070,73,Customer 73,Belo Horizonte,SP,2,Notebook Air,Computers,2,3800.0,7600.0,2026-07-26,completed
